"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"23","01","NS","151979","","","","","23","01","NS","151979","","","23","01","11","8","50","PM","01","0","0","0","0","","SHARPSBURG","H010.1","24","40","","1","025","R","11ZH","2","9844","1","Y","SINGLE MAIN TRACK","4","0341","1","CAEX","032601","007","Y","","","000","","4","0","0","0","0","0","0","0","0","0","65","0","31","0","0","21","0","4","0","0","1181788","395885","M505","","0","0","0","0","M505","1","4","025","1577673","","24C043","0","000000","0","1","0","1","0","02","05","02","05","1","2","","CL","","","","95","","2023","0","0","0","0","0","0","WASHINGTON","043","","","","N","CWR","000-000-000","NS TRAIN 11ZH110 DERAILED 25 CARS. 3600 CUBIC FEET SALT AND 15000 POUNDS OF CORN MEAL RELEASED.","","","","","","","","","","","","","","","0","39.507042","-77.764528","1","1","J","","","HAGERSTOWN",
"23","01","UP","0123HO029","","","","","23","01","UP","0123HO029","","","23","01","27","10","15","PM","01","9","8","2","130","","KEATCHIE","208.5","22","44","4","1","030","R","MCXE","2","5804","1","Y","SINGLE MAIN TRACK","3","5.7","1","ETCX","821054","031","Y","ETCX","421009","032","Y","2","0","0","0","0","0","0","0","0","0","35","0","57","0","0","7","0","8","0","0","1021071","817711","E53C","","0","0","0","0","E53C","1","3","030","3677564","","22C031","0","000000","0","1","0","1","1","03","45","03","45","3","5","","CL","","","","210","","2023","0","0","0","0","0","0","DE SOTO","031","00","","","N","CWR","000-000-000","TRAIN MCXEW-26, LEAD LOCOMOTIVE NS1044, DERAILED 15 CARS ON THE LUFKIN SUB NEAR MP 208.50. CAR #: ET","CX 21122 PROPINOIC ACID, 1,000 GALLONS. CAR #: ETCX 821018 ACETIC ANHYDRIDE RELEASED APPROXIMATELY 1","0,000 GAL.","","","","","","","","","","","","","0","32.200361","-93.890747","1","1","D","","","LUFKIN SUB",
"23","02","UP","0223GC001","","","","","23","02","UP","0223GC001","","","23","02","01","11","50","PM","12","0","0","0","0","","WESTWEGO","10.8","22","56","4","4","002","E","","1","93","6","N","YARD 007","1","","2","UTLX","956361","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","14789","0","H310","H607","0","0","0","0","H310","2","1","005","16539","","22C051","0","000000","0","0","0","0","0","","","","","3","5","","CL","","","","237","","2023","0","0","0","0","0","0","JEFFERSON","051","00","00","","N","CWR","000-000-000","THE YAV27-01 WAS SWITCHING ON THE EAST END OF AVONDALE YARD, KICKED A CUT OF CARS IN TO TRACK 7. THE","CARS DID NOT COUPLE AND ROLLED BACK OUT ON TO THE LEAD. THE 27 WAS UNAWARE OF THIS AND SIDESWIPED T","HE CUT WHILE PULLING OUT OF 13 TRACK.","","","","","","","","","","","","","0","29.917559","-90.186494","2","5","L","","","LIVONIA SUB",
"23","01","TASD","D20230126A","","","","","23","01","TASD","D20230126A","","","23","01","26","1","35","AM","01","0","0","0","0","","MOBILE","00000.","01","42","4","1","008","E","2300","2","8950","1","Y","NORTH YARD TRK 2","1","1.2","2","CNA","040566","010","Y","","","000","","2","0","0","0","0","0","0","0","0","0","64","0","10","0","0","5","0","0","0","0","10130","15311","T202","","0","0","0","0","T202","2","1","008","25441","","01C097","0","000000","0","1","0","1","1","02","35","02","35","1","3","","Cl","","","","230","","2023","0","0","0","0","0","0","MOBILE","097","","","","N","OTH","000-000-000","2300X RECEIVED SIGNAL FROM CSX TO DEPART YARD . ENGINEER BEGAN PULLING TRAIN APPROXIMATELY 16 CAR LE","NGTHS WHEN TRAIN STOPPED. AFTER CONDUCTOR WALKED TRAIN HE FOUND CARS HAD DERAILED. IT WAS DETERMINED","THAT CAUSE WAS A BROKEN RAIL.","","","","","","","","","","","","","0","30.70956","-88.045794","2","5","K","","","SYSTEM",
"23","02","CSX","000210075","","","","","23","02","CSX","000210075","","","23","02","27","9","30","AM","01","40","2","0","0","","LOWNDESBORO","0188.0","01","68","0","2","008","E","L676","1","4990","1","N","SINGLE MAIN","1","0001.0","1","UTLX","668074","009","Y","","","000","","2","0","0","0","0","0","0","0","0","0","40","0","3","0","0","2","0","0","0","0","53297","500","H702","","0","0","0","0","H702","1","1","008","53797","","01C085","0","000000","0","1","0","1","0","03","30","03","30","1","3","","CL","","","","119","","2023","0","0","0","0","0","0","LOWNDES","085","00","00","","N","CWR","000-000-000","L67627 CONDUCTOR FAILED TO ESNURE ROUTE WAS LINED AND RAN THRU SWITCH. ON NEXT MOVE THRU THE SWITCH,","TWO CARS DERAILED.","","","","","","","","","","","","","","0","32.327737","-86.512128","2","2","","","","SELMA",
"23","02","BNSF","HL0223119","","","","","23","02","XAPO","INDUSTRY","","","23","02","21","5","40","AM","01","0","0","0","0","","ADAMSVILLE","715.1","01","72","1","3","000","","","","0","1","","0101","X","0","4","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81915","39000","M101","","0","0","0","0","M101","4","X","000","120915","","01C073","0","000000","0","0","0","0","0","","","","","1","3","","CL","","","","173","","2023","0","0","0","0","0","0","JEFFERSON","073","","","","","OTH","000-000-000","F-PAMWTM0-54C WAS PULLING OUT OF INDUSTRY TRACK AND DERAILED 10 RAILCARS DUE TO COAL BUILD UP BETWEE","N INDUSTRY TRACKS. INDUSTRY HAD $5,000 IN TRACK COST. NO HAZMAT RELEASED.","","","","","","","","","","","","","","","33.64248","-87.045133","2","5","K","","","BIRMINGHAM",
"23","01","IC","1125643","23","01","ATK","173303","23","01","IC","1125643","","","23","01","03","3","26","AM","09","0","0","0","0","","CLINTON","00394.","21","40","4","3","000","","","","0","","","MAIN TRACKS","4","20.61","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M404","","0","0","0","0","M404","1","4","000","0","","21C105","0","000000","0","0","0","0","0","","","","","1","3","","Cl","","","","41","","2023","0","0","0","0","0","0","HICKMAN","105","","","","","CWR","","AMTRAK ADVISED THEY STRUCK A DOWNED TREE.","","","","","","","","","","","","","","","","36.648405","-88.997498","1","1","Q","","","CAIRO",
"23","01","CSX","000209272","","","","","23","01","CSX","000209272","","","23","01","13","1","5","PM","01","65","1","0","0","","RUSSELL","0526.0","21","38","2","2","006","E","Y103","4","0","7","N","E16","1","0000.0","2","UTLX","673400","050","Y","UTLX","673400","050","Y","2","0","0","0","0","0","0","0","0","0","38","0","17","0","0","1","0","0","0","0","28000","100","E59C","","0","0","0","0","E59C","2","1","006","28100","","21C089","0","000000","0","1","0","1","0","06","05","06","05","1","3","","CL","","","","126","","2023","0","0","0","0","0","0","GREENUP","089","","","","N","OTH","000-000-000","Y10313 WAS PULLING TRACK E16 WEST, CREW SAW SMOKE, STOPPED MOVEMENT AND FOUND UTLX 673400 DERAILED W","ITH L4 JOURNAL BROKEN OFF.","","","","","","","","","","","","","","0","38.543408","-82.730347","2","5","","","","RUSSELL",
"23","01","CSX","000209433","","","","","23","01","CSX","000209433","","","23","01","23","9","15","PM","01","1","1","0","0","","HOPKINSVILLE","0235.0","21","29","4","1","010","E","","1","0","6","N","SOUTH LEAD","2","0000.0","2","GATX","068598","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","27467","805","H312","","0","0","0","0","H312","2","2","010","28272","","21C047","0","000000","0","0","0","0","0","","","","","1","3","","CL","","","","332","","2023","0","0","0","0","0","0","CHRISTIAN","047","","","","N","CWR","000-000-000","CARS WERE PREVIOUSLY IN TRACK S02 WHEN THEY BI-PASSED COUPLERS ON THE TRACK CAUSING DAMAGE TO THE CU","T LEVER. WHEN THE L38323 MOVED THE CARS IN THE TRACK SWITCHING FROM THE NORTH END OF THE TRACK, THE","CUT LEVER MALFUNCTIONED CAUSING 2 CARS TO ROLL TO THE  SOUTH END OF THE YARD AND DERAILING BY SPLIT","RAIL DERAIL PROTECTING THE MAIN.","","","","","","","","","","","","0","36.8187","-87.434858","1","5","","","","HENDERSON",
"23","01","NS","151954","","","","","23","01","NS","151954","","","23","01","09","3","19","AM","01","1","1","0","0","","LOUISVILLE","271.00","21","31","4","1","006","R","T48T","3","0","7","Y","BY02","1","0019","2","MWCX","462418","014","Y","","","000","","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","3350","34600","T207","","0","0","0","0","T207","2","1","006","37950","","21C111","0","000000","0","1","0","0","0","09","19","","","1","3","","CL","","","","39","","2023","0","0","0","0","0","0","JEFFERSON","111","","","","N","CWR","000-000-000","T48 DERAILED 3 CARS DUE TO BROKEN RAIL.","","","","","","","","","","","","","","","0","38.263516","-85.801424","2","5","K","","","LOUISVILLE",
"23","01","ATK","173303","","","","","23","01","CN","ZZZZZZZZZZ","","","23","01","03","3","26","AM","09","0","0","0","0","","CLINTON","394","21","62","4","3","080","E","58","2","0","2","Y","MAIN TRACK","4","","1","AMT","000183","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","13260","0","M404","","0","0","0","0","M404","1","4","080","13260","","21C105","0","000000","0","1","0","1","1","","","","","1","3","","No","","","","165","","2023","0","0","0","0","0","0","HICKMAN","105","","","","Y","CWR","","TREE STRIKE: 58(2) STRUCK DOWNED TREE AT MP 394 CAIRO SUBDIVISION DUE TO WEATHER CONDITIONS OPERATIN","G UNDER FLASH FLOOD WARNINGS. DAMAGE TO SNOW PLOW AND DITCHLIGHT.","","","","","","","","","","","","","","0","36.6673","-88.9934","1","1","J","","","CAIRO",
"23","01","PAL","2023JAN1D","","","","","23","01","ZZZZ","INDUSTRY","","","23","01","06","4","5","PM","01","1","1","0","0","","LOUISVILLE","00004.","21","45","3","1","004","A","RS2L","2","447","1","Y","INDUSTRY TRACK","1","","4","PAL","002111","001","N","","","000","","2","0","0","0","0","1","0","0","0","0","3","0","2","0","0","3","0","1","0","0","8100","44000","T110","","0","0","0","0","T110","4","1","004","52100","","21C111","0","000000","0","1","0","1","0","03","05","03","05","1","3","","Cl","","","","297","","2023","0","0","0","0","0","0","JEFFERSON","111","00","00","","N","OTH","000-000-000","CREW WAS PULLING OUT OF EAST TRACK AT INDUSTRY AND WAS SLOWING DOWN SO THEY COULD SHUT THE GATE.  WH","EN THE NOTICED CAR STARTED TO DERAIL AND STOPPED.  IT WAS DETERMINED THE CAUSE OF THE DERAILMENT WAS","DUE WIDE GAGE BETWEEN THE PROPERTY GATE AND ROAD  CROSSING.  THERE WAS ALSO DEFECTIVE CROSSTIES.","","","","","","","","","","","","","0","38.204948","-85.792357","2","5","K","","","SYSTEM",
"23","02","UP","0223GC001","","","","","23","02","UP","0223GC001","","","23","02","01","11","50","PM","12","0","0","0","0","","WESTWEGO","10.8","22","56","4","4","005","E","YAV2","3","0","8","Y","YARD 007","1","","2","UP","001523","001","N","","","000","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1500","250","H310","H607","0","0","0","0","H310","2","1","005","16539","","22C051","0","000000","0","1","0","1","1","08","50","08","50","1","5","","CL","","","","237","","2023","0","0","0","0","0","0","JEFFERSON","051","00","00","","N","CWR","000-000-000","THE YAV27-01 WAS SWITCHING ON THE EAST END OF AVONDALE YARD, KICKED A CUT OF CARS IN TO TRACK 7. THE","CARS DID NOT COUPLE AND ROLLED BACK OUT ON TO THE LEAD. THE 27 WAS UNAWARE OF THIS AND SIDESWIPED T","HE CUT WHILE PULLING OUT OF 13 TRACK.","","","","","","","","","","","","","0","29.917559","-90.186494","2","5","L","","","LIVONIA SUB",
"23","02","UP","0223GC013","","","","","23","02","UP","0223GC013","","","23","02","17","1","41","PM","13","0","0","0","0","","LOTTIE","112.1","22","45","2","2","008","E","","2","59","7","N","YARD 500","1","","2","ROIX","059205","001","Y","","","000","","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","18709","0","M507","","0","0","0","0","M507","2","1","008","18709","","22C077","0","000000","0","0","0","0","0","","","","","1","5","","CL","","","","251","","2023","0","0","0","0","0","0","POINTE COUPEE","077","","","","N","CWR","000-000-000","CREW OF THE MRELIX-08 FOUND CAR ROIX59205 IN TRACK 205 WITH DAMAGE. UPON INVESTIGATION IT IS UNDETER","MINED WHERE THE DAMAGE OCCURRED. ALL CARS ATTACHED TO ROIX59205 DO NOT HAVE DAMAGES. THE CAR WAS FOU","ND ON 2/17 AT 13:41. NO DERAILMENT OR TRACK DAMAGE.","","","","","","","","","","","","","2","30.520988","-91.551673","2","5","L","","","LIVONIA SUB",
"23","02","UP","0223GC019","","","","","23","02","UP","0223GC019","","","23","02","28","11","27","AM","13","0","0","0","0","","MARINGOUIN","112.35","22","76","2","1","000","E","","","31","5","N","YARD 307","1","","2","CCBX","058331","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","24293","0","S016","","0","0","0","0","S016","2","1","000","24293","","22C077","0","000000","0","0","0","0","0","","","","","1","5","","CL","","","","169","","2023","0","0","0","0","0","0","POINTE COUPEE","077","","","","N","CWR","000-000-000","SINGLE CAR FOUND DAMAGED IN OUTBOUND TRACK 307 AS CAR DEPARTMENT WAS PERFORMING A CLASS 1 INSPECTION","ON 02/21/23. NO TRACK DAMAGE, NO DERAILMENT OR DAMAGE TO OTHER CARS.","","","","","","","","","","","","","","0","30.525322","-91.552395","2","5","L","","","LIVONIA SUB",
"23","02","UP","0223MA033","","","","","23","02","UP","0223MA033","","","23","02","14","12","52","PM","13","0","0","0","0","","MONROE","503.0","22","64","2","2","000","E","","","31","5","N","YARD 047","1","","2","TAEX","001303","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","12019","0","M505","","0","0","0","0","M505","2","1","000","12019","","22C073","0","000000","0","0","0","0","0","","","","","1","5","","CL","","","","209","","2023","0","0","0","0","0","0","OUACHITA","073","","","","N","OTH","000-000-000","CREW OF THE DELTA SOUTHERN RAILROAD FOUND CAR TAEX1303 IN TRACK 47 WITH DAMAGE TO THE SIDE OF THE CA","R AND LADDER.
UPON INVESTIGATION IT IS UNDETERMINED WHERE THE DAMAGE OCCURRED. NO DERAILMENT OR TRAC","K DAMAGE.","","","","","","","","","","","","","0","32.477431","-92.106864","2","5","K","","","MONROE SUB",
"23","02","UP","0223HL018","","","","","23","02","ZAGP","INDUSTRY","","","23","02","20","12","35","PM","01","0","0","0","0","","ST JOSEPH","351.2","29","56","2","1","005","R","YSJ5","1","5716","7","Y","INDUSTRY 708","1","","4","CEFX","320456","031","Y","","","000","","2","0","2","0","0","0","0","0","0","0","40","0","9","0","0","6","0","0","0","0","103128","12596","T110","T001","0","0","0","0","T110","4","1","005","115724","","29C021","0","000000","0","2","0","0","0","05","05","","","1","6","","CL","","","","672","","2023","0","0","0","0","0","0","BUCHANAN","021","","","","N","OTH","000-000-000","THE YSJ54R-20 WAS MAKING PULL OUT MOVE FROM INDUSTRY TOWARD YARD NORTHWARD WITH RCL IN LEAD AND BRAK","EMAN CONTROLLING MOVE. JOB WAS PULLING A 49 CAR CUT AFTER COUPLING INDUSTRY TRACKS. FOREMAN WAS RIDI","NG REAR OF CUT WHEN 31ST CAR FROM HEAD END DERAILED DUE TO WIDE GAUGE. CARS CONTINUED TO TRAVEL NORT","HWARD UNTIL ROLLING RAIL AT SWITCH, CAUSING CARS 31-33 FROM HEAD END TO TIP ONTO THEIR SIDE. AS THE","FOREMAN CLEARED INDUSTRY CARS AND WAS ABLE TO SEE THE CARS DERAILED, MOVEMENT WAS STOPPED. IN ALL, S","IX CARS DERAILED. CARS CAME TO REST WITH THE THREE CARS ON THEIR SIDE FOULING THE ATCHISON INDUSTRIA","L LEAD. NO HAZARDOUS RELEASES, NO INJURIES. **INDUSTRY MAINTAINS TRACK**","","","","","","","","","3","39.728407","-94.873409","2","5","L","","","ATCHISON IND LD",
"23","01","BNSF","TC0123107","","","","","23","01","BNSF","TC0123107","","","23","01","13","4","1","PM","01","16","0","0","0","","FRIDLEY","14.1","27","19","2","2","008","R","HPAS","3","13132","1","Y","1003","1","0","2","AEX","023623","043","Y","","","000","","10","0","0","0","0","0","0","0","0","0","95","0","35","0","0","2","0","2","0","0","22627","6000","H519","","0","0","0","0","H519","2","1","008","28627","","27C003","0","000000","0","1","0","1","0","03","26","03","26","1","4","","CL","","","","93","","2023","0","0","0","0","0","0","ANOKA","003","","","","N","OTH","000-000-000","H PASNTW1 07A ON YARD TRACK DERAILED 4 RAILCARS DUE TO DYNAMIC BREAKING.  NO HAZMAT RELEASED.","","","","","","","","","","","","","","","0","45.049242","-93.272972","2","5","K","","","STAPLES",
"23","01","BNSF","TC0123109","","","","","23","01","BNSF","TC0123109","","","23","01","17","5","30","PM","01","0","0","0","0","","DILWORTH","2.8","27","15","3","1","005","E","DDIL","3","0","8","Y","402","1","0","2","BNSF","006885","003","","","","000","","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","18000","H307","H303","0","0","0","0","H307","2","1","005","19000","","27C027","0","000000","0","1","0","1","0","","30","","30","1","4","","CL","","","","116","","2023","0","0","0","0","0","0","CLAY","027","","","","N","OTH","","D-DILCSN-3-17T DERAILED 1 LOCOMOTIVE WHILE SHOVING ON YARD TRACK DUE TO FAILURE TO CONTROL SHOVE. NO","HAZMAT RELEASED","","","","","","","","","","","","","","0","46.873964","-96.687819","2","5","K","","","KO",
"23","01","BNSF","TC0123116","","","","","23","01","XCAI","INDUSTRY","","","23","01","27","6","19","PM","01","0","0","0","0","","ALBERTA","7.2","27","-5","3","2","004","R","XTAC","4","3577","1","Y","5907","1","0","4","BNSF","006780","001","","","","000","","2","0","0","0","0","1","0","0","0","0","0","0","116","0","0","0","0","0","0","0","27000","0","M101","","0","0","0","0","M101","4","1","004","27000","","27C149","0","000000","0","1","0","1","0","07","19","07","19","1","4","","CL","","","","102","","2023","0","0","0","0","0","0","STEVENS","149","","","","N","OTH","000-000-000","CREW DERAILED 1 LOCOMOTIVE DUE TO HEAVY ICE BUILDUP ON A CROSSING IN THE INDUSTRY. NO HAZMAT RELEASE","D.","","","","","","","","","","","","","","0","45.574774","-96.04919","2","5","K","","","BROWNS VALLEY",
"23","01","UP","0123GL015","","","","","23","01","BNSF","TC0123121","","","23","01","05","2","45","PM","01","0","0","0","0","","SOUTH ST PAUL","0.31","27","27","2","2","010","E","MALN","2","10743","1","Y","SINGLE MAIN TRACK","3","1.0","1","TCWR","040094","044","N","","","000","","4","0","0","0","0","0","0","0","0","0","58","0","96","0","0","0","0","3","0","0","51204","0","H503","","0","0","0","0","H503","1","3","010","56704","","27C123","0","000000","0","1","0","0","1","07","45","","","2","4","","CL","","","","310","","2023","0","0","0","0","0","0","RAMSEY","123","00","00","","N","CWR","000-000-000","YSP21-05 WAS BRINGING THE MALNP-05 DOWN THE ALTOONA SUB AND CROSSING OVER THE BNSF MIDWAY SUBDIVISIO","N TO BRING THE TRAIN INTO STATE STREET. CREW WAS SLOWING THE TRAIN DOWN WHEN THE TRAIN WENT INTO EME","RGENCY. CONDUCTOR WALKING BACK FOUND THE 3 CARS DERAILED. **BNSF MAINTAINS TRACK. BNSF TRACK DAMAGE","= $5,500**","","","","","","","","","","","","0","44.95312","-93.077286","1","1","Q","J","","MIDWAY (BNSF)",
"23","02","BNSF","TC0223119","","","","","23","02","BNSF","TC0223119","","","23","02","25","10","4","AM","01","0","0","0","0","","MINNEAPOLIS","13.0","27","10","2","1","000","E","J362","3","128","5","N","2011","1","0","2","TILX","362027","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1080","0","M407","","0","0","0","0","M407","2","1","010","52173","","27C053","0","000000","0","0","0","0","0","","","","","3","4","","CL","","","","176","","2023","0","0","0","0","0","0","HENNEPIN","053","","","","N","OTH","000-000-000","YNTW301224 WAS HUMPING RAILCARS WHEN 4 RAILCARS DERAILED DUE TO THE RETARDER FAILED TO SLOW CAUSING","A HIGHSPEED IMPACT AND DAMAGE A CAR ON A ADJACENT TRACK. NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","45.033769","-93.271454","2","5","K","","","STAPLES",
"23","02","BNSF","TC0223119","","","","","23","02","BNSF","TC0223119","","","23","02","25","10","4","AM","01","0","0","0","0","","MINNEAPOLIS","13.0","27","10","2","1","010","E","YNTW","3","527","7","Y","2011","1","0","2","TCWR","263031","006","Y","","","000","","3","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","49493","1600","M407","","0","0","0","0","M407","2","1","010","52173","","27C053","0","000000","0","0","0","1","1","","","10","34","1","4","","CL","","","","176","","2023","0","0","0","0","0","0","HENNEPIN","053","","","","N","OTH","000-000-000","YNTW301224 WAS HUMPING RAILCARS WHEN 4 RAILCARS DERAILED DUE TO THE RETARDER FAILED TO SLOW CAUSING","A HIGHSPEED IMPACT AND DAMAGE A CAR ON A ADJACENT TRACK. NO HAZMAT RELEASED.","","","","","","","","","","","","","","3","45.033769","-93.271454","2","5","K","","","STAPLES",
